homeid,date,context,context_cluster,norm_block_00,norm_block_02,norm_block_04,norm_block_06,norm_block_08,norm_block_10,norm_block_12,norm_block_14,norm_block_16,norm_block_18,norm_block_20,norm_block_22
90,2017-12-21,Winter_Weekday,2,0.039046418731016,0.0177913598733265,0.0,0.082268284348317,0.1701436894829917,0.133693748209788,0.0082530812538369,0.0008213920073931,1.0,0.4303344244860606,0.3939962071497758,0.246914704701102
90,2017-12-22,Winter_Weekday,4,0.1918002261377576,0.0425014829096315,0.0,0.2099949037022073,0.4063663139279589,0.6271992787603875,0.0530893829437972,0.0855159334745008,0.6723765046946055,0.7270759089056327,1.0,0.3625421677514893
90,2017-12-26,Winter_Weekday,3,0.1606341312395995,0.1182186847879464,0.1551703982799349,0.1574745731873469,0.1123327010136444,0.0615889393916575,0.0,0.0912479869715485,0.1867405241980149,1.0,0.2058587662328331,0.0249251599153433
90,2017-12-28,Winter_Weekday,3,0.0455373335634152,0.0471525296995398,0.0242077704295358,0.1831207776372906,0.4965357613861767,0.0528908195043827,0.0,0.0314907768676294,0.4259548688968855,0.9788554513483856,1.0,0.2958738817918466
90,2017-12-29,Winter_Weekday,3,0.0328815896758668,0.0037394777576763,0.0048095112083534,0.0015225656746477,0.688887645177961,0.1055876235520962,0.0,0.0352723430487411,0.2800308778455004,1.0,0.2168154069113105,0.0416593115551135
90,2018-01-01,Winter_Weekday,3,0.4326396894972684,0.1697984927333792,0.1514794782472287,0.1723639028954287,0.1211084249314287,0.0,0.1154319922951687,0.1166557473089693,0.3508769382904224,1.0,0.3336352179138566,0.0053760387716382
90,2018-01-02,Winter_Weekday,3,0.2348350695854093,0.2324997013947065,0.2031924711506415,0.2280582838668047,0.2030379590860412,0.1032943957624459,0.0,0.1822744035507018,0.4513079994632146,1.0,0.3718282493140133,0.1646696578375271
90,2018-01-04,Winter_Weekday,3,0.0124031258780262,0.0084072904835269,0.0207880279402173,0.0656902596451155,0.6483649631568784,0.0292936448231003,0.0013993965979871,0.0,0.1403076583289097,1.0,0.3023217528049816,0.1568509654663728
90,2018-01-05,Winter_Weekday,3,0.02386784902573,0.0125001252649853,0.0028932695841599,0.0435599609068947,0.0935505979619383,0.0762301043444332,0.0,0.0063261818713927,0.1283556059092375,1.0,0.1910770568588561,0.0480361349410445
90,2018-01-09,Winter_Weekday,4,0.6557379635195458,0.6329680224963895,0.5203081572745524,0.6068369851362261,0.593727034407554,0.4449861192320276,0.4580946651552496,0.0,0.6295660482833794,0.6123851181867794,1.0,0.370994571016943
90,2018-01-11,Winter_Weekday,3,0.0081688212076984,0.0067739579335765,0.0082976446690363,0.0331810137221626,0.1075994263650535,0.0960852429333832,0.0156932370506637,0.0,0.1184221299914734,1.0,0.2019744842029017,0.1092526382330949
90,2018-01-12,Winter_Weekday,3,0.1608694926204698,0.0,0.0296715464169231,0.1569123286614293,0.1403196198292222,0.2189606126005781,0.0499750276421949,0.0526894855822795,0.3640477085884698,1.0,0.4849199392166701,0.2170738023884446
90,2018-01-16,Winter_Weekday,3,0.1972043736950907,0.1893398064533354,0.1907385174699939,0.5214266159277107,0.3378389947662782,0.2148112996387339,0.0212328002493137,0.0,0.1936710389136764,1.0,0.2622931222131011,0.1131639161897317
90,2018-01-17,Winter_Weekday,3,0.0481457737342826,0.0249133683040294,0.0216621263339775,0.1153583974959119,0.3313668212721385,0.2442719597134022,0.0373043147120532,0.0,0.5639117881542394,1.0,0.6960701860282459,0.2519716262020794
90,2018-01-18,Winter_Weekday,2,0.0820724956134069,0.0814481610554728,0.0240774194322394,0.2084814332101001,0.5855345006468375,0.0,0.059309082078508,0.2202071401839892,0.8949822100555122,1.0,0.6609350697993855,0.1462803160124408
90,2018-01-19,Winter_Weekday,0,0.0673770237397866,0.0669790632715043,0.0633778360992161,0.1272470258899817,1.0,0.0527808242103763,0.0,0.0668426421949908,0.3843431273544429,0.3698969486279463,0.3464318047944518,0.0390825916673767
90,2018-01-25,Winter_Weekday,3,0.025723530504293,0.0252990735261461,0.0069542850271435,0.0,0.024571158313471,0.0473697090122048,0.039787045226841,0.0923859718855276,0.2311989361269417,1.0,0.2980255705318547,0.1628571615931694
90,2018-01-26,Winter_Weekday,3,0.2116570337132386,0.0468941486884008,0.0228619991251176,0.1299411974512141,0.2380280064576428,0.0035547968017323,0.0259749476874278,0.0,0.3042329986948088,1.0,0.4102400824783134,0.0956596348910387
90,2018-01-30,Winter_Weekday,3,0.6858883006210245,0.5712046322411437,0.5652957165553864,1.0,0.5553483615138985,0.2337527228537418,0.0271432849682435,0.0214899196202073,0.5708189027219845,0.9729434359606391,0.6881219866746683,0.0
90,2018-01-31,Winter_Weekday,3,0.0094649315418882,0.0,0.00329513645872,0.1324909864785584,0.1053421889492692,0.0026772515946821,0.0087248051698155,0.0050638945644513,0.2486865101179396,1.0,0.1843473629197558,0.0604342842168045
90,2018-02-01,Winter_Weekday,2,0.0,0.0062110781165363,0.0049901329490547,0.1978823335397707,0.389006239296259,0.1391850292143595,0.0862023453795483,0.0348645951488968,0.9488985713924424,1.0,0.9897891673040418,0.2758797497756441
90,2018-02-05,Winter_Weekday,0,0.1340925999571378,0.1292275147404832,0.1278907380815586,0.1440841270490439,0.1521218421007156,0.0,0.0021180802530106,0.011349215701545,0.1325381981010306,0.1313146517544307,0.1240750356785958,1.0
90,2018-02-06,Winter_Weekday,3,0.21132026730425,0.1802054094312006,0.0790917086030617,0.11385897957522,0.1096145306921096,0.0194236074724121,0.0024901980500601,0.0,0.1055400068616051,1.0,0.142710731833964,0.0732037812096399
90,2018-02-07,Winter_Weekday,4,0.2502344138567872,0.1366501564615128,0.0613722861545416,0.4859507835993518,0.991803994602406,0.0410016743936632,0.0,0.192587276867609,0.7344209023495015,0.8877626539175408,1.0,0.3252650264739579
90,2018-02-08,Winter_Weekday,3,0.018098532649161,0.0014546546568668,0.0175344345337491,0.0550189722706121,0.2132457144088467,0.0103528605581729,0.0,0.0023403530542152,0.1831423756355288,1.0,0.3389012498094416,0.0645211425061533
90,2018-02-09,Winter_Weekday,3,0.008534403203767,0.0033689038561273,0.0,0.0491230186056419,0.1090013980611027,0.0691591348778095,0.0085529962819658,0.0104903979840037,0.1503043589655371,1.0,0.19288804311993,0.0648280971657526
90,2018-02-13,Winter_Weekday,3,0.1343365370898266,0.1037217573276541,0.1036371289014577,0.1352947071692314,0.2923618838438482,0.1888202985500818,0.0,0.0126526681078308,0.1588738139965854,1.0,0.1919068460482222,0.0526935390619614
90,2018-02-15,Winter_Weekday,4,0.0213370557959514,0.0909576588278414,0.1042361070539116,0.3230924430929742,1.0,0.0535470499597132,0.0383835028581794,0.0,0.7310051056481128,0.83719682208989,0.8251633936723327,0.3569770531123154
90,2018-02-21,Winter_Weekday,2,0.0387763875622999,0.0463124260033862,0.0,0.224409208237834,0.0510611939918818,0.0061187051480925,0.0169045271049714,0.1041177195517455,1.0,0.13642169110761,0.1143867282736985,0.0471208129362593
90,2018-02-22,Winter_Weekday,4,0.1124899359584164,0.1071909442018655,0.0,0.7080721347091213,0.7139208924682351,0.1300035845907986,0.470253979594148,0.1442980542327077,1.0,0.8326261709705125,0.8640200850553322,0.3936226124360533
90,2018-02-23,Winter_Weekday,3,0.0651428094261899,0.0068311121566518,0.0,0.006274720127612,0.2719018038941334,0.0282636726645069,0.0020263082152241,0.0381646517652085,0.1885189888268776,1.0,0.2240895027986038,0.0980963712620061
90,2018-02-26,Winter_Weekday,0,0.978620457054714,0.975392185443596,0.967296824352154,1.0,0.9191396855768994,0.0,0.0318196644697233,0.0119219289611674,0.3472250743885262,0.329281097400721,0.378167597467454,0.1072201590561992
90,2018-02-27,Winter_Weekday,4,0.6996582337556726,0.6613929615961703,0.6622700835792033,0.6596571528519803,1.0,0.3698515301309431,0.0,0.35949897749019,0.74725377783648,0.6835677966383346,0.7459130026061256,0.5321893532014458
90,2018-02-28,Winter_Weekday,3,0.0117074144359218,0.0,0.0595729375734189,0.3770936478831325,0.4608327931454536,0.0648247700828439,0.0086181435959468,0.1119456106100764,0.6556666693763993,1.0,0.674745539454907,0.1700967975409488
96,2018-01-30,Winter_Weekday,3,0.0088288016132315,0.0,0.0132266587841355,0.4158546052727602,0.0267935302585972,0.0177958661684821,0.0413173304424346,0.1170124544718708,0.5642800950266657,0.9729759465403088,1.0,0.4897395595907738
96,2018-01-31,Winter_Weekday,3,0.036559809694257,0.0707386911628159,0.0683585387174465,0.3968881346583457,0.0571507446885616,0.0,0.0188715658300626,0.1081385544495985,0.6508015793724651,0.4995439708768401,1.0,0.6028010159533382
96,2018-02-01,Winter_Weekday,3,0.0618850412259382,0.0570166994187358,0.0601972957742821,0.4240620134755093,0.0,0.0102739032898112,0.0102869871593285,0.0617765230288165,0.2688639775777771,0.8096758346335374,1.0,0.1023176386163767
96,2018-02-02,Winter_Weekday,3,0.0986050338313672,0.0330099890236145,0.0285595189300138,0.4933868571407191,0.0045116669073318,0.0,0.3042996535763002,0.1401570320146133,0.1707164580784137,0.5988962895168761,1.0,0.2003824986580988
96,2018-02-05,Winter_Weekday,3,0.0135303648062462,0.0043667536715137,0.007524883509019,0.4140229079707684,0.021448088007691,0.0,0.0160506217766459,0.0877206658325798,0.5277199668164162,0.9028054693884576,1.0,0.0889089951900433
96,2018-02-06,Winter_Weekday,3,0.0064632725247181,0.0064188761754584,0.0,0.3420563174688354,0.0055329510362778,0.0101506380473739,0.0300398100399669,0.1438080048932224,0.2687656020949555,0.6519996139547773,1.0,0.6714192929075335
96,2018-02-07,Winter_Weekday,3,0.0577441585556092,0.0,0.0013736397168182,0.4033891145410397,0.2920415687508565,0.0804787342326187,0.1041835238283937,0.1645363781195461,0.1831405396186396,0.3667187179342541,1.0,0.2645943595117076
96,2018-02-08,Winter_Weekday,3,0.0815552562572082,0.0067267600001419,0.0027872888177742,1.0,0.1020176552937427,0.0,0.055493295953872,0.0101210974793,0.1792310053130139,0.7996232667602655,0.5706037408538965,0.1210428724415984
96,2018-02-09,Winter_Weekday,3,0.0128484969181675,0.0018151223382333,0.0,0.5026269923184812,0.0749561682002485,0.0306660961989156,0.7002990166720491,0.9351713395481038,0.1906838216018437,1.0,0.9042550229658152,0.4335656424270717
96,2018-02-13,Winter_Weekday,3,0.0159594283520007,0.0,0.0475632668593152,0.1121626998034969,0.4371643454621938,0.2844112867690904,0.1407924643040361,0.1181549016133665,0.4401649415553522,1.0,0.8034632962158924,0.5865876763844675
96,2018-02-15,Winter_Weekday,3,0.0,0.0127367907340996,0.0015313827527284,0.0401632811692205,0.1606468180151982,0.4188611807947622,0.3019801397375302,0.0749299818702608,0.2976840876473855,1.0,0.7639158541881764,0.289213804534498
96,2018-02-19,Winter_Weekday,3,0.0068419568478822,0.0046319418524787,0.0,0.4424192543529246,0.0434382886201003,0.0056028062859115,0.0182369714883671,0.0638254669165055,0.1453349409227738,1.0,0.316952604015383,0.0645295255297329
96,2018-02-20,Winter_Weekday,3,0.1336281023675449,0.069300192394124,0.0,0.0154985557112133,0.0389705178883924,0.0378977508447386,0.0488167326945089,0.1579447857243056,0.4868243381319348,0.8926073604933727,1.0,0.95756005872065
96,2018-02-21,Winter_Weekday,3,0.0366951146324465,0.0300415279880565,0.0144327362831905,0.4113528709268789,0.0727355646585116,0.0,0.0104401329025356,0.1114901899347226,0.5215076990570381,1.0,0.9829335352837092,0.2356592592559548
96,2018-02-22,Winter_Weekday,4,0.0360596174428819,0.0347882077866293,0.0206576331574261,0.3376540016780516,1.0,0.0078223590165565,0.0,0.0355876026977838,0.6423838829901583,0.7517141768424898,0.690997744183975,0.3359065481451737
96,2018-02-23,Winter_Weekday,3,0.0374228572687543,0.0278826514206315,0.0032402974633488,0.0551861427154317,0.0,9.263423383290276e-06,0.4610505670211238,0.3824346839790891,0.5309208762048476,0.8439546312518765,1.0,0.1886280602111765
96,2018-02-26,Winter_Weekday,3,0.0151881037707856,0.0147347718139611,0.0299360305083596,0.268722409871602,0.0066804769088449,0.0,0.0033392511428785,0.0340149287121127,0.1354856296247846,1.0,0.532203754510222,0.4392726234849695
96,2018-02-27,Winter_Weekday,3,0.0290143245220185,0.0266981580309253,0.015766525584728,0.3055044023908909,0.0016481897969437,0.0041000057005829,0.0,0.0401654532826904,0.3197451657653303,1.0,0.8507054289633765,0.6402897116756116
96,2018-02-28,Winter_Weekday,4,0.0,0.0153143363882757,0.0334285232656954,0.347257520326984,0.4786747202190619,0.7494144289421989,0.2151755163236302,0.4847716997141643,0.5058221559174381,0.924319920060163,1.0,0.4784206033626838
105,2017-12-01,Winter_Weekday,4,0.0211891742422749,0.0,0.0195487910354656,0.1369082199354604,0.7496013005101074,0.4127892181384615,0.5767929584016547,0.032988298134487,0.4630892610892133,0.9303760265635544,1.0,0.320841158006616
105,2017-12-04,Winter_Weekday,3,0.0136928053031486,0.015019706250703,0.0530380469504243,0.3286191786782264,0.0365706396465932,0.0210858788713128,0.0,0.0438354528197873,0.519891864373164,0.7266077468251764,1.0,0.06994177085303
105,2017-12-05,Winter_Weekday,3,0.0332085123534005,0.0,0.0675420795176048,0.2158804059788583,0.0262286775826307,0.0292348033383955,0.0492300242873701,0.0410746380575722,0.2743601972737534,1.0,0.5017812231567365,0.0524691570693963
105,2017-12-06,Winter_Weekday,0,0.0157773046000236,0.0,0.1545140321552057,0.696240025038499,1.0,0.2451201152473764,0.0094456205591407,0.0521535276944609,0.2947088418414567,0.4083533139913713,0.4985849597014726,0.3444303635458918
105,2017-12-07,Winter_Weekday,3,0.0,0.0304183262795654,0.0157986410541726,0.1165497378588521,0.0286037210259646,0.0182997146548809,0.0046807654137032,0.0255206119177647,0.1217331531927551,0.5428711200981393,1.0,0.6616354094324938
105,2017-12-08,Winter_Weekday,0,0.0016425783112279,0.0472083042421845,0.0469475057078865,0.4803474136468569,1.0,0.2993221222660774,0.0,0.0114071791160296,0.0286494714948542,0.0302729193806722,0.0238207123516863,0.1202638545284232
105,2017-12-20,Winter_Weekday,4,0.0,0.0331970624350868,0.0161458819668808,0.1908645356253415,0.4266066663701621,0.2463663943344372,0.8265956219068358,0.5455736300719346,1.0,0.774037397341373,0.5169153611899631,0.0262303481334794
105,2017-12-21,Winter_Weekday,3,0.0383846734342139,0.0592532760750241,0.27944449021814,0.6252002100514285,0.0,0.0271471324087727,0.0680514919240145,0.0129413607612297,0.3484693583660243,0.5512612485728899,0.6348064905787895,1.0
105,2017-12-22,Winter_Weekday,2,0.0194683630470776,0.027396307938094,0.2800802120752765,0.2224042558502151,0.2012789736830819,0.0,0.0008966530400902,0.5978094161734518,1.0,0.8739897431437211,0.3882670436048492,0.2518444275240558
105,2017-12-26,Winter_Weekday,4,0.0115570035280595,0.0,0.0066589172388131,0.1099893757099141,0.381510393986938,0.3577255125724448,0.2276642653077241,0.3731087479938672,0.5087310999797483,0.3459189898632462,1.0,0.7684241954317136
105,2017-12-28,Winter_Weekday,3,0.0,0.0578394241053086,0.0398472846103519,0.0294797937246837,0.2599946688846514,0.2703568103728941,0.1336741846443438,0.2993726157282537,0.290269668539262,0.3525929442078664,1.0,0.0774520121375357
105,2017-12-29,Winter_Weekday,1,0.1069179900178466,0.0,0.0187173725737315,0.0174592739150664,0.5809067372232871,1.0,0.4664784165744844,0.2222769469799369,0.3736610708232903,0.5174928632505916,0.5825423487514033,0.2503163270258755
105,2018-01-01,Winter_Weekday,2,0.2451747791091041,0.0098457537846732,0.0,0.0651623300865422,0.3577486827560486,0.1423134018883088,0.1387590474279163,0.1674906699838222,0.7323941729473264,1.0,0.7143952627606137,0.2418176375704331
105,2018-01-02,Winter_Weekday,4,0.116541245950827,0.218575829899096,0.1140115553133639,0.0315736625974592,0.5149367019031862,0.5612195883714156,0.3780193145319878,0.3631911075632988,1.0,0.6625364524659922,0.6618356757847037,0.0
105,2018-01-04,Winter_Weekday,1,0.01177439118423,0.0026289814163559,0.0,0.0481936821834812,0.4220978713956175,1.0,0.4098858213266852,0.4464394018439231,0.583396077987888,0.5027237239903849,0.2530852134127421,0.203154862863441
105,2018-01-05,Winter_Weekday,3,0.0470440247977935,0.0,0.0005365741919904,0.1714408402556499,0.3605284466234631,0.0950686538590288,0.2691004738861242,0.5263451287752704,0.4770237597098135,0.7576296637689698,1.0,0.2142718431729525
105,2018-01-08,Winter_Weekday,3,0.1103011564161161,0.0,0.2135765805716044,0.3914265908600613,0.0825027901927897,0.0627815470936755,0.0816151690308961,0.1003748031934341,0.5519404823072068,1.0,0.8247237233886174,0.1092562545164773
105,2018-01-09,Winter_Weekday,3,0.0174901912496879,0.0040937546598323,0.1754703631119726,0.4144539957245475,0.0,0.0864044101783709,0.1033554171446975,0.2456904671359308,0.6944720956288537,0.8548459193860861,1.0,0.0110469368653691
105,2018-01-10,Winter_Weekday,3,0.015180534997413,0.0,0.1309440488098271,0.3683241702190862,0.0446876243746086,0.0050800230876778,0.0112590769172871,0.1052929738261561,0.3079293473148279,0.7548228454448533,1.0,0.0504592265709093
105,2018-01-11,Winter_Weekday,2,0.0093049813772458,0.0,0.1575737104155692,0.4764532021661121,0.0224496232225468,0.0098291913789598,0.0020879283911652,0.0843414994384244,0.9137422187471362,0.6056506518830516,1.0,0.2650833841592706
105,2018-01-12,Winter_Weekday,4,0.0,0.02771495081463,0.1363235699922806,0.3636580843955028,0.3031690733925191,0.7629042235401239,0.1480216126507275,0.5368463718727587,1.0,0.5841060592357715,0.6818886827987869,0.1687840133482487
105,2018-01-16,Winter_Weekday,3,0.0098012689900361,0.0135975697646483,0.175154465826806,0.4745770011954116,0.0033500809658855,0.0,0.0344401050243464,0.1243809478227832,0.5865357246376532,1.0,0.9921793099083834,0.1840647403548293
105,2018-01-17,Winter_Weekday,3,0.0278988463965332,0.0246407510116133,0.139926831570414,0.5051279472655608,0.037820724862991,0.0,0.049966277683601,0.0552103137401215,0.7446440104222444,1.0,0.7365436880243015,0.0758904502822602
105,2018-01-18,Winter_Weekday,4,0.0,0.0326291432897804,0.1018450591001104,0.3410221942048639,0.7238094726965297,0.5747754125000433,0.444372536218103,0.4750893023483309,0.5884560372031171,0.425223465085063,1.0,0.1772862992760226
105,2018-01-19,Winter_Weekday,4,0.0049762015643191,0.0,0.1867594091743046,0.5745573002495662,1.0,0.5996359408054059,0.3992424256615743,0.5679462836706849,0.2804122956582999,0.6684568213127412,0.8473056986032734,0.0647383256430621
105,2018-01-22,Winter_Weekday,3,0.0453930184831294,0.0463384667165832,0.1075943584820049,0.4485462086803345,0.0482732350677885,0.0233164013998424,0.0,0.1117188305675571,0.530083347548874,0.2815506713693492,1.0,0.0724076804654073
105,2018-01-24,Winter_Weekday,3,0.0770290399020119,0.1236256258021777,0.2145366154896612,0.3808777171790542,0.0678444545397842,0.0,0.0286997740149361,0.1108640936287764,0.5857458896633564,1.0,0.8813475904631853,0.0683858858778967
105,2018-01-25,Winter_Weekday,4,0.0030787301824224,0.1784657088206885,0.0,0.1563051044400939,0.6207287119559686,0.7373409144372937,0.7931541168304224,0.7151496134525411,0.6532722734463632,0.2528549339486771,1.0,0.0355024637963272
105,2018-01-26,Winter_Weekday,4,0.0,0.0126971196248534,0.1626460014676363,0.1631161634548919,0.5530310258142275,0.1857803823027488,0.084208832382989,0.9871909371241614,0.9762831693636018,1.0,0.9689522356147072,0.0738046224247146
105,2018-01-29,Winter_Weekday,4,0.0,0.0066207318564476,0.1022357251667529,0.1739695688528029,1.0,0.6271219291487464,0.6459478714503394,0.5286040639372659,0.571179681306142,0.8644966031780302,0.6701732905103348,0.0507370007766098
105,2018-01-30,Winter_Weekday,3,0.0537756720571752,0.0506152333337098,0.28189577673613,0.5367268851208128,0.066671022090135,0.1105785462614587,0.0,0.2184905399227485,0.4071794591258567,0.904383949853,1.0,0.0139869181022271
105,2018-01-31,Winter_Weekday,3,0.0395699670361819,0.2665766004588803,0.1446037092551678,0.3540724923798676,0.0300045975296292,0.0,0.0249942901955784,0.1295635301114812,0.6975849064611649,1.0,0.8786433614507758,0.0452863329919825
105,2018-02-01,Winter_Weekday,3,0.0268499445694454,0.1738984533700264,0.1328518935592803,0.2668153850131459,0.0,0.0119839869048724,0.022954565015014,0.0654535760846129,0.2181778786076026,1.0,0.461666853800021,0.0426847396119635
105,2018-02-02,Winter_Weekday,4,0.0,0.0518057102820328,0.1399404810745488,0.1510525145181517,0.5818640061336612,0.4673834342695184,0.4186754230117637,0.2624550023735029,0.388096443819568,1.0,0.4624247276734847,0.0499186086989457
105,2018-02-05,Winter_Weekday,3,0.0749384735169401,0.0156255731387031,0.2153711261487594,0.4482410933123923,0.0752770210693449,0.0,0.0575134704022423,0.1144962607945936,0.4845784485003649,1.0,0.7830850977562493,0.2138843900986906
105,2018-02-06,Winter_Weekday,4,0.0757066823766455,0.0318996646665234,0.0,0.4275396452348788,0.6668146893013249,0.5611127278989347,0.6038737823216491,0.5436916299595201,0.5946305954478933,1.0,0.5786257085931115,0.0713640355374036
105,2018-02-07,Winter_Weekday,3,0.0316092731766557,0.013567892064126,0.12004816129036,0.3857784038479965,0.0,0.0484503098677263,0.0299390582960346,0.0768322101624344,0.4883330300492478,1.0,0.8556736396800965,0.1546696707110575
105,2018-02-08,Winter_Weekday,1,0.0118033144441324,0.0,0.0443487888668754,0.1959548227831781,0.1396128170282118,0.0221169724864304,0.0647550486560108,1.0,0.1159004758709795,0.1721707954959537,0.2093354383676451,0.0773769426915328
105,2018-02-09,Winter_Weekday,2,0.0,0.0305060567524943,0.0482112391675966,0.1385047099256743,0.1050530236665087,0.0515955170554713,0.0738045724036155,0.2532128396769013,1.0,0.193533494594794,0.1475408962955578,0.2056048065795912
105,2018-02-13,Winter_Weekday,0,0.0,0.1577525779269802,0.073166207457815,1.0,0.2584788734880848,0.3476319714186372,0.4418987650103613,0.2110377320331646,0.1315721571464177,0.8582072546334594,0.4910276088758936,0.0735563586588764
105,2018-02-15,Winter_Weekday,2,0.0,0.0306604300497701,0.0454054462551871,0.3074749240440255,0.2626641002058882,0.1469266367600035,0.0307474403748985,0.1082350216450571,0.7488852979711029,0.4118428202218636,1.0,0.0677912586605117
105,2018-02-19,Winter_Weekday,3,0.0971403783688701,0.0221677994478009,0.0088940340758374,0.5548027940919961,0.2568477683617457,0.0361362306110109,0.0,0.0604531195621705,0.1765874292493166,1.0,0.8190606252909706,0.0380863365891688
105,2018-02-20,Winter_Weekday,3,0.1939139350125739,0.1454314504452498,0.0,1.0,0.2081333982552256,0.2112349385131007,0.2277214638425594,0.2456700202986121,0.3794677062270782,0.7890881511672321,0.7491946471186366,0.3234038470776645
105,2018-02-21,Winter_Weekday,2,0.101910607630156,0.2118461613549642,0.2176274956492589,0.0,0.1677859017835052,0.1281280477687003,0.1249761703940935,0.1899497517246098,0.8621569037079847,0.9191341567450422,1.0,0.4560372300756667
105,2018-02-22,Winter_Weekday,2,0.0470593698248639,0.0372892373023776,0.0,0.2123519441385172,0.0947233003411064,0.0522137253107481,0.3785270035993263,1.0,0.8050521056433588,0.0382226461196472,0.034168298498576,0.0375708324866664
105,2018-02-26,Winter_Weekday,3,0.0050633138722778,0.0111768668473607,0.0369913292685742,0.1063051408136566,0.0,0.1316560812488264,0.0518747391184188,0.4567632242536231,0.4914385247746536,1.0,0.9708887312146168,0.2312557260631797
105,2018-02-27,Winter_Weekday,3,0.0402291022310991,0.0060993639235572,0.0,0.1838219541669809,0.0527765048222664,0.0017433873441322,0.0364373116747213,0.0968060838459094,0.6002642235363743,1.0,0.7897264105682137,0.0366704601080659
105,2018-02-28,Winter_Weekday,2,0.0,0.081655722741169,0.103426298553796,0.5019075097887549,0.0482471519042547,0.0862173012294934,0.3003059234646875,0.638534712905323,0.6273338263001336,1.0,0.7909502953338213,0.0956878315092178
106,2017-12-01,Winter_Weekday,0,0.0089248978056009,0.001247934679501,0.0018366818584862,0.0984361363092083,1.0,0.0420899937329246,0.0051752269677921,0.0013926464793416,0.0,0.0328070556675274,0.0360549421627839,0.1827272423629326
106,2017-12-04,Winter_Weekday,3,0.0269687547635419,0.0296433245566813,0.0857947490853217,0.2125717074891564,0.0851957651043804,0.0115090099851498,0.0,0.0287745762282546,0.0531833264507338,0.031290947146622,1.0,0.1060487358518349
106,2017-12-07,Winter_Weekday,0,0.0128721115210189,0.002954831938758,0.024373143040271,1.0,0.0400237755033926,0.00235763416253,0.0086726688139061,0.0,0.0014088863049746,0.7904361532310646,0.0438532356295626,0.0232403552590534
106,2017-12-08,Winter_Weekday,3,0.0063341614443551,0.0032911506549079,0.0042892893678552,0.0229255371396871,0.0277425580076793,0.0036073662755349,2.4285838891701783e-05,0.0,0.3329017011550829,1.0,0.735018122645949,0.5027951661486594
106,2017-12-13,Winter_Weekday,3,0.0543125665746242,0.0271393835500058,0.0255717000842892,0.0338237188075742,0.0962481900316743,0.0,0.0477841780518476,0.0266531401668387,0.1352404188759921,0.5779931131196873,0.8723161162321653,1.0
106,2017-12-18,Winter_Weekday,3,0.019033268585279,0.0530138316193224,0.0078374478611236,0.0309735686772745,0.2690289209558143,0.0302422810835205,0.2134888971268307,0.0081155906854168,0.0096032228942936,0.0,1.0,0.2857275518292406
106,2017-12-20,Winter_Weekday,3,0.0187100780388597,0.0055004172658078,0.0,0.0279025605854801,0.011965443810676,0.004917270641094,0.0010369728749871,0.000807726306486,0.0030340268842548,0.1794335038593422,0.7870427857584185,1.0
106,2017-12-21,Winter_Weekday,3,0.1307936404183379,0.0109711917504421,0.0042782963695256,0.0746415821122869,0.0438856977451427,0.0047725827967843,0.0057103562083861,0.0025716247759042,0.0,0.2272264359612641,1.0,0.3144493938895711
106,2017-12-22,Winter_Weekday,0,0.010465124363932,0.0013175253934151,0.0054976957511323,1.0,0.1028706784145704,0.0002614998132229,0.0056430484403291,0.0,0.0028637078234105,0.0029492209792061,0.0003203198657368,0.0006644283460521
106,2017-12-29,Winter_Weekday,2,0.0029182856632405,4.3344720649236016e-05,0.0001634378521973,0.0003803182138864,0.0248287097741629,0.0403630806258899,0.0,0.1557717151481456,1.0,0.2867342357754263,0.065658862026111,0.0641139411802023
106,2018-01-02,Winter_Weekday,3,0.0019162877292903,0.0350258796705972,0.0,0.0788202382334253,0.0176761144907017,0.0024340096292413,0.058902558791872,0.0027393624887215,0.0040404239425246,0.0562934074737651,1.0,0.0866681131001341
106,2018-01-04,Winter_Weekday,3,0.0056998893410454,6.980436715392323e-05,0.0084401009048433,0.1323747368320669,0.0224436544216211,0.000274856728278,0.0080865301727811,0.0,0.0052938798897603,0.7744015485898589,1.0,0.2123629428677246
106,2018-01-05,Winter_Weekday,0,0.1015191317263359,0.0363248617573077,0.102101575356232,0.7023281734588424,0.5439776244963521,0.0172278642504264,0.0199614860539988,0.0378550094028998,0.0197264506323126,0.0449560463784124,0.0,1.0
106,2018-01-08,Winter_Weekday,3,0.1669189094642667,0.1664001400333496,0.1541893529510642,0.3022568905145361,0.0392478189706503,0.0001791347534976,0.0,0.0008521035980353,0.2152532668518381,0.7602352642698997,1.0,0.4417116491119294
106,2018-01-09,Winter_Weekday,0,0.2614371449790079,0.2543467211346122,0.2461858227633886,1.0,0.154734271623531,0.0025303853055736,0.0053793653533677,0.0037317320075205,0.0,0.0033417295042978,0.0016289845690224,0.1341908129274844
106,2018-01-10,Winter_Weekday,3,0.0067046501508104,0.0086913262998601,0.0032774356485247,0.0047274557801397,0.0329742352196112,0.0040139527793696,0.0035771015679698,0.0,0.0483650899157856,1.0,0.1933165656420774,0.0108763140520694
106,2018-01-11,Winter_Weekday,3,0.0034515773903913,0.0018779316127026,5.93512321506639e-05,0.0781513170396759,0.0470217402226621,0.0,0.0059411750866113,0.0026861864088135,0.0013550908104308,0.3895969137792069,1.0,0.2083166494177193
