date,archetype_name,n_homes_this_arch,n_homes_total,temperature_c,archetype_prevalence
2017-12-28,Early-morning peak,3,27,0.5041666666666667,0.1111111111111111
2017-12-28,Evening peak,6,27,0.5041666666666667,0.2222222222222222
2017-12-28,Late-afternoon peak,5,27,0.5041666666666667,0.18518518518518517
2017-12-28,Morning peak,4,27,0.5041666666666667,0.14814814814814814
2017-12-29,All-daytime plateau,10,32,0.425,0.3125
2017-12-29,Early-morning peak,3,32,0.425,0.09375
2017-12-29,Evening peak,4,32,0.425,0.125
2017-12-29,Late-afternoon peak,9,32,0.425,0.28125
2017-12-29,Morning peak,6,32,0.425,0.1875
2017-12-30,All-daytime plateau,9,30,3.31875,0.3
2017-12-30,Early-morning peak,2,30,3.31875,0.06666666666666667
2017-12-30,Evening peak,9,30,3.31875,0.3
2017-12-30,Late-afternoon peak,4,30,3.31875,0.13333333333333333
2017-12-30,Morning peak,6,30,3.31875,0.2
2017-12-31,All-daytime plateau,10,30,5.609375,0.3333333333333333
2017-12-31,Evening peak,7,30,5.609375,0.23333333333333334
2017-12-31,Late-afternoon peak,3,30,5.609375,0.1
2017-12-31,Morning peak,10,30,5.609375,0.3333333333333333
2018-01-01,All-daytime plateau,15,30,4.0062500000000005,0.5
2018-01-01,Evening peak,8,30,4.0062500000000005,0.26666666666666666
2018-01-01,Late-afternoon peak,5,30,4.0062500000000005,0.16666666666666666
2018-01-01,Morning peak,2,30,4.0062500000000005,0.06666666666666667
2018-01-02,All-daytime plateau,11,27,4.038541666666666,0.4074074074074074
2018-01-02,Early-morning peak,1,27,4.038541666666666,0.037037037037037035
2018-01-02,Evening peak,8,27,4.038541666666666,0.2962962962962963
2018-01-02,Late-afternoon peak,3,27,4.038541666666666,0.1111111111111111
2018-01-02,Morning peak,4,27,4.038541666666666,0.14814814814814814
2018-01-04,All-daytime plateau,11,27,4.085,0.4074074074074074
2018-01-04,Early-morning peak,4,27,4.085,0.14814814814814814
2018-01-04,Evening peak,6,27,4.085,0.2222222222222222
2018-01-04,Late-afternoon peak,3,27,4.085,0.1111111111111111
2018-01-04,Morning peak,3,27,4.085,0.1111111111111111
2018-01-05,All-daytime plateau,5,28,3.1378947368421053,0.17857142857142858
2018-01-05,Early-morning peak,8,28,3.1378947368421053,0.2857142857142857
2018-01-05,Evening peak,8,28,3.1378947368421053,0.2857142857142857
2018-01-05,Late-afternoon peak,3,28,3.1378947368421053,0.10714285714285714
2018-01-05,Morning peak,4,28,3.1378947368421053,0.14285714285714285
2018-01-06,All-daytime plateau,10,29,3.0708333333333333,0.3448275862068966
2018-01-06,Evening peak,7,29,3.0708333333333333,0.2413793103448276
2018-01-06,Late-afternoon peak,3,29,3.0708333333333333,0.10344827586206896
2018-01-06,Morning peak,9,29,3.0708333333333333,0.3103448275862069
2018-01-07,All-daytime plateau,10,31,-1.359375,0.3225806451612903
2018-01-07,Early-morning peak,1,31,-1.359375,0.03225806451612903
2018-01-07,Evening peak,8,31,-1.359375,0.25806451612903225
2018-01-07,Late-afternoon peak,6,31,-1.359375,0.1935483870967742
2018-01-07,Morning peak,6,31,-1.359375,0.1935483870967742
2018-01-08,All-daytime plateau,9,31,0.03684210526315788,0.2903225806451613
2018-01-08,Early-morning peak,4,31,0.03684210526315788,0.12903225806451613
2018-01-08,Evening peak,9,31,0.03684210526315788,0.2903225806451613
2018-01-08,Late-afternoon peak,5,31,0.03684210526315788,0.16129032258064516
2018-01-08,Morning peak,4,31,0.03684210526315788,0.12903225806451613
2018-01-09,All-daytime plateau,7,32,3.1750000000000003,0.21875
2018-01-09,Early-morning peak,4,32,3.1750000000000003,0.125
2018-01-09,Evening peak,8,32,3.1750000000000003,0.25
2018-01-09,Late-afternoon peak,8,32,3.1750000000000003,0.25
2018-01-09,Morning peak,5,32,3.1750000000000003,0.15625
2018-01-10,All-daytime plateau,5,32,3.283333333333333,0.15625
2018-01-10,Early-morning peak,4,32,3.283333333333333,0.125
2018-01-10,Evening peak,17,32,3.283333333333333,0.53125
2018-01-10,Late-afternoon peak,2,32,3.283333333333333,0.0625
2018-01-10,Morning peak,4,32,3.283333333333333,0.125
2018-01-11,All-daytime plateau,7,33,3.877083333333333,0.21212121212121213
2018-01-11,Early-morning peak,5,33,3.877083333333333,0.15151515151515152
2018-01-11,Evening peak,11,33,3.877083333333333,0.3333333333333333
2018-01-11,Late-afternoon peak,6,33,3.877083333333333,0.18181818181818182
2018-01-11,Morning peak,4,33,3.877083333333333,0.12121212121212122
2018-01-12,All-daytime plateau,7,33,5.5874999999999995,0.21212121212121213
2018-01-12,Early-morning peak,6,33,5.5874999999999995,0.18181818181818182
2018-01-12,Evening peak,12,33,5.5874999999999995,0.36363636363636365
2018-01-12,Late-afternoon peak,4,33,5.5874999999999995,0.12121212121212122
2018-01-12,Morning peak,4,33,5.5874999999999995,0.12121212121212122
2018-01-13,All-daytime plateau,8,31,4.8062499999999995,0.25806451612903225
2018-01-13,Early-morning peak,1,31,4.8062499999999995,0.03225806451612903
2018-01-13,Evening peak,3,31,4.8062499999999995,0.0967741935483871
2018-01-13,Late-afternoon peak,8,31,4.8062499999999995,0.25806451612903225
2018-01-13,Morning peak,11,31,4.8062499999999995,0.3548387096774194
2018-01-14,All-daytime plateau,13,32,5.589583333333334,0.40625
2018-01-14,Evening peak,10,32,5.589583333333334,0.3125
2018-01-14,Late-afternoon peak,8,32,5.589583333333334,0.25
2018-01-14,Morning peak,1,32,5.589583333333334,0.03125
2018-01-16,All-daytime plateau,7,31,0.984375,0.22580645161290322
2018-01-16,Early-morning peak,4,31,0.984375,0.12903225806451613
2018-01-16,Evening peak,12,31,0.984375,0.3870967741935484
2018-01-16,Late-afternoon peak,4,31,0.984375,0.12903225806451613
2018-01-16,Morning peak,4,31,0.984375,0.12903225806451613
2018-01-17,All-daytime plateau,5,30,1.8083333333333333,0.16666666666666666
2018-01-17,Early-morning peak,5,30,1.8083333333333333,0.16666666666666666
2018-01-17,Evening peak,11,30,1.8083333333333333,0.36666666666666664
2018-01-17,Late-afternoon peak,6,30,1.8083333333333333,0.2
2018-01-17,Morning peak,3,30,1.8083333333333333,0.1
2018-01-18,All-daytime plateau,7,30,2.2957894736842106,0.23333333333333334
2018-01-18,Early-morning peak,5,30,2.2957894736842106,0.16666666666666666
2018-01-18,Evening peak,9,30,2.2957894736842106,0.3
2018-01-18,Late-afternoon peak,4,30,2.2957894736842106,0.13333333333333333
2018-01-18,Morning peak,5,30,2.2957894736842106,0.16666666666666666
2018-01-19,All-daytime plateau,8,30,1.5822916666666667,0.26666666666666666
2018-01-19,Early-morning peak,3,30,1.5822916666666667,0.1
2018-01-19,Evening peak,10,30,1.5822916666666667,0.3333333333333333
2018-01-19,Late-afternoon peak,4,30,1.5822916666666667,0.13333333333333333
2018-01-19,Morning peak,5,30,1.5822916666666667,0.16666666666666666
2018-01-20,All-daytime plateau,7,28,0.7729166666666667,0.25
2018-01-20,Early-morning peak,1,28,0.7729166666666667,0.03571428571428571
2018-01-20,Evening peak,11,28,0.7729166666666667,0.39285714285714285
2018-01-20,Late-afternoon peak,5,28,0.7729166666666667,0.17857142857142858
2018-01-20,Morning peak,4,28,0.7729166666666667,0.14285714285714285
2018-01-21,All-daytime plateau,14,30,0.5989583333333334,0.4666666666666667
2018-01-21,Early-morning peak,1,30,0.5989583333333334,0.03333333333333333
2018-01-21,Evening peak,5,30,0.5989583333333334,0.16666666666666666
2018-01-21,Late-afternoon peak,6,30,0.5989583333333334,0.2
2018-01-21,Morning peak,4,30,0.5989583333333334,0.13333333333333333
2018-01-22,All-daytime plateau,7,29,6.1031249999999995,0.2413793103448276
2018-01-22,Early-morning peak,5,29,6.1031249999999995,0.1724137931034483
2018-01-22,Evening peak,11,29,6.1031249999999995,0.3793103448275862
2018-01-22,Late-afternoon peak,3,29,6.1031249999999995,0.10344827586206896
2018-01-22,Morning peak,3,29,6.1031249999999995,0.10344827586206896
2018-01-24,All-daytime plateau,3,29,6.757291666666667,0.10344827586206896
2018-01-24,Early-morning peak,6,29,6.757291666666667,0.20689655172413793
2018-01-24,Evening peak,13,29,6.757291666666667,0.4482758620689655
2018-01-24,Late-afternoon peak,3,29,6.757291666666667,0.10344827586206896
2018-01-24,Morning peak,4,29,6.757291666666667,0.13793103448275862
2018-01-25,All-daytime plateau,6,32,5.216666666666667,0.1875
2018-01-25,Early-morning peak,5,32,5.216666666666667,0.15625
2018-01-25,Evening peak,13,32,5.216666666666667,0.40625
2018-01-25,Late-afternoon peak,4,32,5.216666666666667,0.125
2018-01-25,Morning peak,4,32,5.216666666666667,0.125
2018-01-26,All-daytime plateau,7,32,3.8791666666666664,0.21875
2018-01-26,Early-morning peak,5,32,3.8791666666666664,0.15625
2018-01-26,Evening peak,8,32,3.8791666666666664,0.25
2018-01-26,Late-afternoon peak,7,32,3.8791666666666664,0.21875
2018-01-26,Morning peak,5,32,3.8791666666666664,0.15625
2018-01-28,All-daytime plateau,16,31,8.985416666666667,0.5161290322580645
2018-01-28,Early-morning peak,1,31,8.985416666666667,0.03225806451612903
2018-01-28,Evening peak,8,31,8.985416666666667,0.25806451612903225
2018-01-28,Late-afternoon peak,4,31,8.985416666666667,0.12903225806451613
2018-01-28,Morning peak,2,31,8.985416666666667,0.06451612903225806
2018-01-29,All-daytime plateau,7,32,6.734375,0.21875
2018-01-29,Early-morning peak,2,32,6.734375,0.0625
2018-01-29,Evening peak,14,32,6.734375,0.4375
2018-01-29,Late-afternoon peak,2,32,6.734375,0.0625
2018-01-29,Morning peak,7,32,6.734375,0.21875
2018-01-30,All-daytime plateau,6,33,6.376041666666667,0.18181818181818182
2018-01-30,Early-morning peak,5,33,6.376041666666667,0.15151515151515152
2018-01-30,Evening peak,13,33,6.376041666666667,0.3939393939393939
2018-01-30,Late-afternoon peak,5,33,6.376041666666667,0.15151515151515152
2018-01-30,Morning peak,4,33,6.376041666666667,0.12121212121212122
2018-01-31,All-daytime plateau,5,35,2.9177083333333336,0.14285714285714285
2018-01-31,Early-morning peak,4,35,2.9177083333333336,0.11428571428571428
2018-01-31,Evening peak,14,35,2.9177083333333336,0.4
2018-01-31,Late-afternoon peak,6,35,2.9177083333333336,0.17142857142857143
2018-01-31,Morning peak,6,35,2.9177083333333336,0.17142857142857143
2018-02-01,All-daytime plateau,5,34,3.68125,0.14705882352941177
2018-02-01,Early-morning peak,5,34,3.68125,0.14705882352941177
2018-02-01,Evening peak,9,34,3.68125,0.2647058823529412
2018-02-01,Late-afternoon peak,5,34,3.68125,0.14705882352941177
2018-02-01,Morning peak,10,34,3.68125,0.29411764705882354
2018-02-02,All-daytime plateau,6,33,4.850526315789474,0.18181818181818182
2018-02-02,Early-morning peak,5,33,4.850526315789474,0.15151515151515152
2018-02-02,Evening peak,9,33,4.850526315789474,0.2727272727272727
2018-02-02,Late-afternoon peak,5,33,4.850526315789474,0.15151515151515152
2018-02-02,Morning peak,8,33,4.850526315789474,0.24242424242424243
2018-02-04,All-daytime plateau,10,32,5.439583333333334,0.3125
2018-02-04,Early-morning peak,2,32,5.439583333333334,0.0625
2018-02-04,Evening peak,13,32,5.439583333333334,0.40625
2018-02-04,Late-afternoon peak,2,32,5.439583333333334,0.0625
2018-02-04,Morning peak,5,32,5.439583333333334,0.15625
2018-02-05,All-daytime plateau,4,31,4.7368421052631575,0.12903225806451613
2018-02-05,Early-morning peak,3,31,4.7368421052631575,0.0967741935483871
2018-02-05,Evening peak,14,31,4.7368421052631575,0.45161290322580644
2018-02-05,Late-afternoon peak,4,31,4.7368421052631575,0.12903225806451613
2018-02-05,Morning peak,6,31,4.7368421052631575,0.1935483870967742
2018-02-06,All-daytime plateau,8,33,2.423958333333333,0.24242424242424243
2018-02-06,Early-morning peak,2,33,2.423958333333333,0.06060606060606061
2018-02-06,Evening peak,12,33,2.423958333333333,0.36363636363636365
2018-02-06,Late-afternoon peak,4,33,2.423958333333333,0.12121212121212122
2018-02-06,Morning peak,7,33,2.423958333333333,0.21212121212121213
2018-02-07,All-daytime plateau,6,32,2.490625,0.1875
2018-02-07,Early-morning peak,4,32,2.490625,0.125
2018-02-07,Evening peak,12,32,2.490625,0.375
2018-02-07,Late-afternoon peak,3,32,2.490625,0.09375
2018-02-07,Morning peak,7,32,2.490625,0.21875
2018-02-08,All-daytime plateau,7,30,7.045833333333333,0.23333333333333334
2018-02-08,Early-morning peak,6,30,7.045833333333333,0.2
2018-02-08,Evening peak,8,30,7.045833333333333,0.26666666666666666
2018-02-08,Late-afternoon peak,3,30,7.045833333333333,0.1
2018-02-08,Morning peak,6,30,7.045833333333333,0.2
2018-02-09,All-daytime plateau,8,29,3.327083333333333,0.27586206896551724
2018-02-09,Early-morning peak,6,29,3.327083333333333,0.20689655172413793
2018-02-09,Evening peak,8,29,3.327083333333333,0.27586206896551724
2018-02-09,Late-afternoon peak,3,29,3.327083333333333,0.10344827586206896
2018-02-09,Morning peak,4,29,3.327083333333333,0.13793103448275862
2018-02-10,All-daytime plateau,8,27,6.608333333333333,0.2962962962962963
2018-02-10,Early-morning peak,1,27,6.608333333333333,0.037037037037037035
2018-02-10,Evening peak,7,27,6.608333333333333,0.25925925925925924
2018-02-10,Late-afternoon peak,4,27,6.608333333333333,0.14814814814814814
2018-02-10,Morning peak,7,27,6.608333333333333,0.25925925925925924
2018-02-13,All-daytime plateau,6,32,4.467708333333333,0.1875
2018-02-13,Early-morning peak,6,32,4.467708333333333,0.1875
2018-02-13,Evening peak,11,32,4.467708333333333,0.34375
2018-02-13,Late-afternoon peak,4,32,4.467708333333333,0.125
2018-02-13,Morning peak,5,32,4.467708333333333,0.15625
2018-02-15,All-daytime plateau,3,30,4.339583333333334,0.1
2018-02-15,Early-morning peak,5,30,4.339583333333334,0.16666666666666666
2018-02-15,Evening peak,12,30,4.339583333333334,0.4
2018-02-15,Late-afternoon peak,2,30,4.339583333333334,0.06666666666666667
2018-02-15,Morning peak,8,30,4.339583333333334,0.26666666666666666
2018-02-17,All-daytime plateau,9,31,5.589583333333334,0.2903225806451613
2018-02-17,Evening peak,12,31,5.589583333333334,0.3870967741935484
2018-02-17,Late-afternoon peak,2,31,5.589583333333334,0.06451612903225806
2018-02-17,Morning peak,8,31,5.589583333333334,0.25806451612903225
2018-02-18,All-daytime plateau,15,32,4.589361702127659,0.46875
2018-02-18,Evening peak,7,32,4.589361702127659,0.21875
2018-02-18,Late-afternoon peak,4,32,4.589361702127659,0.125
2018-02-18,Morning peak,6,32,4.589361702127659,0.1875
2018-02-19,All-daytime plateau,6,31,8.15157894736842,0.1935483870967742
2018-02-19,Early-morning peak,5,31,8.15157894736842,0.16129032258064516
2018-02-19,Evening peak,12,31,8.15157894736842,0.3870967741935484
2018-02-19,Late-afternoon peak,5,31,8.15157894736842,0.16129032258064516
2018-02-19,Morning peak,3,31,8.15157894736842,0.0967741935483871
2018-02-20,All-daytime plateau,14,24,6.98125,0.5833333333333334
2018-02-20,Early-morning peak,3,24,6.98125,0.125
2018-02-20,Evening peak,5,24,6.98125,0.20833333333333334
2018-02-20,Morning peak,2,24,6.98125,0.08333333333333333
2018-02-21,All-daytime plateau,5,29,5.169473684210526,0.1724137931034483
2018-02-21,Early-morning peak,3,29,5.169473684210526,0.10344827586206896
2018-02-21,Evening peak,16,29,5.169473684210526,0.5517241379310345
2018-02-21,Late-afternoon peak,3,29,5.169473684210526,0.10344827586206896
2018-02-21,Morning peak,2,29,5.169473684210526,0.06896551724137931
2018-02-22,All-daytime plateau,5,31,3.9968749999999997,0.16129032258064516
2018-02-22,Early-morning peak,3,31,3.9968749999999997,0.0967741935483871
2018-02-22,Evening peak,15,31,3.9968749999999997,0.4838709677419355
2018-02-22,Late-afternoon peak,3,31,3.9968749999999997,0.0967741935483871
2018-02-22,Morning peak,5,31,3.9968749999999997,0.16129032258064516
2018-02-23,All-daytime plateau,5,28,2.4656249999999997,0.17857142857142858
2018-02-23,Early-morning peak,1,28,2.4656249999999997,0.03571428571428571
2018-02-23,Evening peak,9,28,2.4656249999999997,0.32142857142857145
2018-02-23,Late-afternoon peak,5,28,2.4656249999999997,0.17857142857142858
2018-02-23,Morning peak,8,28,2.4656249999999997,0.2857142857142857
2018-02-24,All-daytime plateau,6,29,2.642708333333333,0.20689655172413793
2018-02-24,Evening peak,8,29,2.642708333333333,0.27586206896551724
2018-02-24,Late-afternoon peak,6,29,2.642708333333333,0.20689655172413793
2018-02-24,Morning peak,9,29,2.642708333333333,0.3103448275862069
2018-02-25,All-daytime plateau,6,29,2.3468750000000003,0.20689655172413793
2018-02-25,Evening peak,9,29,2.3468750000000003,0.3103448275862069
2018-02-25,Late-afternoon peak,7,29,2.3468750000000003,0.2413793103448276
2018-02-25,Morning peak,7,29,2.3468750000000003,0.2413793103448276
2018-02-26,All-daytime plateau,10,31,2.013541666666667,0.3225806451612903
2018-02-26,Early-morning peak,4,31,2.013541666666667,0.12903225806451613
2018-02-26,Evening peak,13,31,2.013541666666667,0.41935483870967744
2018-02-26,Late-afternoon peak,3,31,2.013541666666667,0.0967741935483871
2018-02-26,Morning peak,1,31,2.013541666666667,0.03225806451612903
2018-02-27,All-daytime plateau,6,31,0.740625,0.1935483870967742
2018-02-27,Early-morning peak,3,31,0.740625,0.0967741935483871
2018-02-27,Evening peak,15,31,0.740625,0.4838709677419355
2018-02-27,Late-afternoon peak,4,31,0.740625,0.12903225806451613
2018-02-27,Morning peak,3,31,0.740625,0.0967741935483871
2018-02-28,All-daytime plateau,5,28,-2.591666666666667,0.17857142857142858
2018-02-28,Early-morning peak,1,28,-2.591666666666667,0.03571428571428571
2018-02-28,Evening peak,11,28,-2.591666666666667,0.39285714285714285
2018-02-28,Late-afternoon peak,7,28,-2.591666666666667,0.25
2018-02-28,Morning peak,4,28,-2.591666666666667,0.14285714285714285
2018-03-01,All-daytime plateau,12,29,-1.7604166666666667,0.41379310344827586
2018-03-01,Evening peak,9,29,-1.7604166666666667,0.3103448275862069
2018-03-01,Late-afternoon peak,5,29,-1.7604166666666667,0.1724137931034483
2018-03-01,Morning peak,3,29,-1.7604166666666667,0.10344827586206896
2018-03-02,All-daytime plateau,14,29,0.11979166666666667,0.4827586206896552
2018-03-02,Early-morning peak,1,29,0.11979166666666667,0.034482758620689655
2018-03-02,Evening peak,7,29,0.11979166666666667,0.2413793103448276
2018-03-02,Late-afternoon peak,3,29,0.11979166666666667,0.10344827586206896
2018-03-02,Morning peak,4,29,0.11979166666666667,0.13793103448275862
2018-03-03,All-daytime plateau,14,30,0.6863157894736842,0.4666666666666667
2018-03-03,Evening peak,7,30,0.6863157894736842,0.23333333333333334
2018-03-03,Late-afternoon peak,2,30,0.6863157894736842,0.06666666666666667
2018-03-03,Morning peak,7,30,0.6863157894736842,0.23333333333333334
2018-03-04,All-daytime plateau,12,31,1.6135416666666667,0.3870967741935484
2018-03-04,Early-morning peak,1,31,1.6135416666666667,0.03225806451612903
2018-03-04,Evening peak,8,31,1.6135416666666667,0.25806451612903225
2018-03-04,Late-afternoon peak,7,31,1.6135416666666667,0.22580645161290322
2018-03-04,Morning peak,3,31,1.6135416666666667,0.0967741935483871
2018-03-05,All-daytime plateau,6,30,3.21875,0.2
2018-03-05,Early-morning peak,1,30,3.21875,0.03333333333333333
2018-03-05,Evening peak,15,30,3.21875,0.5
2018-03-05,Late-afternoon peak,6,30,3.21875,0.2
2018-03-05,Morning peak,2,30,3.21875,0.06666666666666667
2018-03-06,All-daytime plateau,8,30,3.153684210526316,0.26666666666666666
2018-03-06,Early-morning peak,3,30,3.153684210526316,0.1
2018-03-06,Evening peak,10,30,3.153684210526316,0.3333333333333333
2018-03-06,Late-afternoon peak,2,30,3.153684210526316,0.06666666666666667
2018-03-06,Morning peak,7,30,3.153684210526316,0.23333333333333334
2018-03-07,All-daytime plateau,2,32,3.904255319148936,0.0625
2018-03-07,Early-morning peak,5,32,3.904255319148936,0.15625
2018-03-07,Evening peak,15,32,3.904255319148936,0.46875
2018-03-07,Late-afternoon peak,4,32,3.904255319148936,0.125
2018-03-07,Morning peak,6,32,3.904255319148936,0.1875
2018-03-08,All-daytime plateau,2,31,4.502083333333333,0.06451612903225806
2018-03-08,Early-morning peak,6,31,4.502083333333333,0.1935483870967742
2018-03-08,Evening peak,16,31,4.502083333333333,0.5161290322580645
2018-03-08,Late-afternoon peak,1,31,4.502083333333333,0.03225806451612903
2018-03-08,Morning peak,6,31,4.502083333333333,0.1935483870967742
2018-03-10,All-daytime plateau,10,30,4.132291666666666,0.3333333333333333
2018-03-10,Early-morning peak,1,30,4.132291666666666,0.03333333333333333
2018-03-10,Evening peak,6,30,4.132291666666666,0.2
2018-03-10,Late-afternoon peak,5,30,4.132291666666666,0.16666666666666666
2018-03-10,Morning peak,8,30,4.132291666666666,0.26666666666666666
2018-03-12,All-daytime plateau,6,30,5.05,0.2
2018-03-12,Early-morning peak,1,30,5.05,0.03333333333333333
2018-03-12,Evening peak,17,30,5.05,0.5666666666666667
2018-03-12,Late-afternoon peak,2,30,5.05,0.06666666666666667
2018-03-12,Morning peak,4,30,5.05,0.13333333333333333
2018-03-13,All-daytime plateau,4,32,5.588541666666667,0.125
2018-03-13,Early-morning peak,3,32,5.588541666666667,0.09375
2018-03-13,Evening peak,11,32,5.588541666666667,0.34375
2018-03-13,Late-afternoon peak,7,32,5.588541666666667,0.21875
2018-03-13,Morning peak,7,32,5.588541666666667,0.21875
2018-03-14,All-daytime plateau,4,30,5.651041666666667,0.13333333333333333
2018-03-14,Early-morning peak,6,30,5.651041666666667,0.2
2018-03-14,Evening peak,14,30,5.651041666666667,0.4666666666666667
2018-03-14,Late-afternoon peak,3,30,5.651041666666667,0.1
2018-03-14,Morning peak,3,30,5.651041666666667,0.1
2018-03-15,All-daytime plateau,6,30,5.284375,0.2
2018-03-15,Early-morning peak,5,30,5.284375,0.16666666666666666
2018-03-15,Evening peak,9,30,5.284375,0.3
2018-03-15,Late-afternoon peak,4,30,5.284375,0.13333333333333333
2018-03-15,Morning peak,6,30,5.284375,0.2
2018-03-16,All-daytime plateau,4,28,3.86875,0.14285714285714285
2018-03-16,Early-morning peak,3,28,3.86875,0.10714285714285714
2018-03-16,Evening peak,12,28,3.86875,0.42857142857142855
2018-03-16,Late-afternoon peak,5,28,3.86875,0.17857142857142858
2018-03-16,Morning peak,4,28,3.86875,0.14285714285714285
2018-03-17,All-daytime plateau,12,28,0.4791666666666667,0.42857142857142855
2018-03-17,Early-morning peak,1,28,0.4791666666666667,0.03571428571428571
2018-03-17,Evening peak,5,28,0.4791666666666667,0.17857142857142858
2018-03-17,Late-afternoon peak,3,28,0.4791666666666667,0.10714285714285714
2018-03-17,Morning peak,7,28,0.4791666666666667,0.25
2018-03-18,All-daytime plateau,7,28,0.2239583333333333,0.25
2018-03-18,Evening peak,10,28,0.2239583333333333,0.35714285714285715
2018-03-18,Late-afternoon peak,5,28,0.2239583333333333,0.17857142857142858
2018-03-18,Morning peak,6,28,0.2239583333333333,0.21428571428571427
2018-03-19,All-daytime plateau,4,30,2.8208333333333333,0.13333333333333333
2018-03-19,Early-morning peak,3,30,2.8208333333333333,0.1
2018-03-19,Evening peak,12,30,2.8208333333333333,0.4
2018-03-19,Late-afternoon peak,5,30,2.8208333333333333,0.16666666666666666
2018-03-19,Morning peak,6,30,2.8208333333333333,0.2
2018-03-20,All-daytime plateau,8,30,4.996875,0.26666666666666666
2018-03-20,Early-morning peak,3,30,4.996875,0.1
2018-03-20,Evening peak,11,30,4.996875,0.36666666666666664
2018-03-20,Late-afternoon peak,3,30,4.996875,0.1
2018-03-20,Morning peak,5,30,4.996875,0.16666666666666666
2018-03-21,All-daytime plateau,4,31,6.597916666666666,0.12903225806451613
2018-03-21,Early-morning peak,5,31,6.597916666666666,0.16129032258064516
2018-03-21,Evening peak,12,31,6.597916666666666,0.3870967741935484
2018-03-21,Late-afternoon peak,3,31,6.597916666666666,0.0967741935483871
2018-03-21,Morning peak,7,31,6.597916666666666,0.22580645161290322
2018-03-22,All-daytime plateau,7,33,8.573958333333334,0.21212121212121213
2018-03-22,Early-morning peak,4,33,8.573958333333334,0.12121212121212122
2018-03-22,Evening peak,10,33,8.573958333333334,0.30303030303030304
2018-03-22,Late-afternoon peak,4,33,8.573958333333334,0.12121212121212122
2018-03-22,Morning peak,8,33,8.573958333333334,0.24242424242424243
2018-03-24,All-daytime plateau,9,32,7.096842105263159,0.28125
2018-03-24,Evening peak,14,32,7.096842105263159,0.4375
2018-03-24,Late-afternoon peak,2,32,7.096842105263159,0.0625
2018-03-24,Morning peak,7,32,7.096842105263159,0.21875
2018-03-25,All-daytime plateau,9,33,6.958333333333333,0.2727272727272727
2018-03-25,Early-morning peak,1,33,6.958333333333333,0.030303030303030304
2018-03-25,Evening peak,7,33,6.958333333333333,0.21212121212121213
2018-03-25,Late-afternoon peak,10,33,6.958333333333333,0.30303030303030304
2018-03-25,Morning peak,6,33,6.958333333333333,0.18181818181818182
2018-03-26,All-daytime plateau,4,34,6.347368421052631,0.11764705882352941
2018-03-26,Early-morning peak,4,34,6.347368421052631,0.11764705882352941
2018-03-26,Evening peak,12,34,6.347368421052631,0.35294117647058826
2018-03-26,Late-afternoon peak,10,34,6.347368421052631,0.29411764705882354
2018-03-26,Morning peak,4,34,6.347368421052631,0.11764705882352941
2018-03-27,All-daytime plateau,8,32,7.130208333333333,0.25
2018-03-27,Early-morning peak,3,32,7.130208333333333,0.09375
2018-03-27,Evening peak,12,32,7.130208333333333,0.375
2018-03-27,Late-afternoon peak,6,32,7.130208333333333,0.1875
2018-03-27,Morning peak,3,32,7.130208333333333,0.09375
2018-03-28,All-daytime plateau,3,32,6.060416666666666,0.09375
2018-03-28,Early-morning peak,4,32,6.060416666666666,0.125
2018-03-28,Evening peak,8,32,6.060416666666666,0.25
2018-03-28,Late-afternoon peak,10,32,6.060416666666666,0.3125
2018-03-28,Morning peak,7,32,6.060416666666666,0.21875
2018-03-29,All-daytime plateau,2,34,4.242105263157895,0.058823529411764705
2018-03-29,Early-morning peak,6,34,4.242105263157895,0.17647058823529413
2018-03-29,Evening peak,12,34,4.242105263157895,0.35294117647058826
2018-03-29,Late-afternoon peak,8,34,4.242105263157895,0.23529411764705882
2018-03-29,Morning peak,6,34,4.242105263157895,0.17647058823529413
2018-03-30,All-daytime plateau,11,33,4.010416666666667,0.3333333333333333
2018-03-30,Early-morning peak,5,33,4.010416666666667,0.15151515151515152
2018-03-30,Evening peak,8,33,4.010416666666667,0.24242424242424243
2018-03-30,Late-afternoon peak,3,33,4.010416666666667,0.09090909090909091
2018-03-30,Morning peak,6,33,4.010416666666667,0.18181818181818182
2018-03-31,All-daytime plateau,10,30,3.1687499999999997,0.3333333333333333
2018-03-31,Evening peak,5,30,3.1687499999999997,0.16666666666666666
2018-03-31,Late-afternoon peak,7,30,3.1687499999999997,0.23333333333333334
2018-03-31,Morning peak,8,30,3.1687499999999997,0.26666666666666666
2018-04-01,All-daytime plateau,6,28,3.723157894736842,0.21428571428571427
2018-04-01,Early-morning peak,3,28,3.723157894736842,0.10714285714285714
2018-04-01,Evening peak,10,28,3.723157894736842,0.35714285714285715
2018-04-01,Late-afternoon peak,5,28,3.723157894736842,0.17857142857142858
2018-04-01,Morning peak,4,28,3.723157894736842,0.14285714285714285
2018-04-02,All-daytime plateau,6,29,2.4812499999999997,0.20689655172413793
2018-04-02,Early-morning peak,3,29,2.4812499999999997,0.10344827586206896
2018-04-02,Evening peak,5,29,2.4812499999999997,0.1724137931034483
2018-04-02,Late-afternoon peak,8,29,2.4812499999999997,0.27586206896551724
2018-04-02,Morning peak,7,29,2.4812499999999997,0.2413793103448276
2018-04-03,All-daytime plateau,4,30,2.9357894736842103,0.13333333333333333
2018-04-03,Early-morning peak,1,30,2.9357894736842103,0.03333333333333333
